"","Grant Number","ZipFilter","MarketShare","value","Tx","Year","None","MCR","COM","MCD","Total","Sites","Att","ID","Expandor","SwitchEMR","eScripts","eDecisionSupport","InterOrgHITexchange","PatientPortals","UDSQualRep","UDSQualRep.levels","UDSQualRep.highlowuse","FirstSwitch","IMM2yo","Pap","ChildBMI","AdultBMI","Tobac","CRC","DepScrn","IMM2yo.denom","Pap.denom","ChildBMI.denom","AdultBMI.denom","Tobac.denom","CRC.denom","DepScrn.denom","TotalAccess","Zips","l.Sites","l.Total","Pct.NHA","Pct.NHB","Pct.HL","Pct.NHW","Pct.ESL","Pct.LessThan100pctFPL","Pct.LessThan200pctFPL","Pct.FarmWorker","Pct.Homeless","Pct.Children","TotalDeliveries","BirthsLT1500","Births1500to2499","BirthsGTE2500","TotalHTN","Sample","Controlcount","Pct.HBW","Pct.HTN.CNTRL","EIN","Unrestricted surplus (deficit) before depreciation","Surplus as a pct of before dep expenses","Unrestricted surplus (deficit) after depreciation","Surplus as a pct of after dep expenses","Total revenue (unrestricted & restricted)","Total revenue, pct change over prior year","Program services revenue","Membership dues","Investment income","Government grants","All other grants and contributions","Other revenue","Total expenses before depreciation","Total expenses, pct change over prior year","Personnel","Professional Fees","Occupancy","Interest","Pass-Through","All other expenses","Total Expenses(after depreciation)","One Month of Savings","Debt Principal Payment","Fixed Asset Additions","Total Full Costs(estimated)","Months of cash","Months of cash and investments","Months of estimated liquid unrestricted net assets","Cash","Investments","Receivables","Gross land, buildings and equipment (LBE)","Accumulated depreciation (pct of LBE)","Liabilities (as pct of assets)","Unrestricted net assets","Temporarily restricted net assets","Permanently restricted net assets","Total restricted net assets","Total net assets","Liabilities","Staffing","LBE.pct","Qcomp","CostOfCare","Liquidity","Profitability","Efficiency","NetWorth","Altmans.Z"
"27","H80CS00065",2,1.34537828682045,1,0,2017,7.70568189721121,11.0508380276793,42.3812504346617,38.8622296404479,14379,12,0,6,0,0,100,100,100,100,"We use the EHR in combination with another data analytic system",3,100,NA,35.63,46.31,52.39,49.63,98.84,67.84,89.7,261,3157,3947,8180,5837,2923,8197,412,5,2.484906649788,9.57352408782774,0.347729327491481,1.57173656026149,2.48278739828917,91.8492245635997,0.0208637596494888,44.907228449942,76.2659451101662,0.111273384797274,0.0278183461993185,38.4171361012588,102,0,7,95,2674,2674,2043,93.1372549019608,76.4023934181002,"16-1133983",1097471,10.7,608236,0.056,11381765,0.036,0.439,0,0,0.554,0,0.006,10284294,0.09,0.671,0.012,0.056,0.003,0,0.258,10773529,857024.5,0,2205388,13835941.5,5.4,5.4,4.5,4620193,0,991185,9322766,0.31,26.7,8919245,0,0,0,8919245,2381438.415,6900761.274,1.0452416095757,62.9057142857143,715.230127268934,0.59723844901991,0.0407278783437471,0.073487372292647,0.0274531835205993,4.57331809347444
"28","H80CS00065",2,1.34537828682045,1,0,2018,6.49828992370429,11.2470402525651,42.6861352275717,39.5685345961589,15204,12,0,6,0,0,100,100,100,100,"We use the EHR in combination with another data analytic system",3,100,NA,40.78,51.3,59.12,65.01,96.34,70.22,90.64,255,3242,3836,8837,6808,2680,8331,412,5,2.484906649788,9.62931383010914,0.388055774796106,1.3943699026572,2.58484609313339,91.4233096553539,0.0131544330439358,42.737188365651,74.0564404432133,0.0986582478295186,0.0065772165219679,36.2338858195212,178,2,10,168,2741,2741,2002,94.3820224719101,73.0390368478657,"16-1133983",2049092,17.4,1533303,0.125,13813758,0.214,0.465,0,0,0.525,0,0.01,11764666,0.144,0.695,0.013,0.041,0.006,0,0.245,12280455,980388.83,0,0,13260843.83,6.2,6.2,6,6125240,0,1404698,9606526,0.355,24.7,10452548,0,0,0,10452548,2581779.356,8176442.87,0.919060692187206,67.63,773.78755590634,0.60995944087415,0.0894760435991929,0.119574960155141,0.0304858299595142,5.12857968796783
"29","H80CS00065",2,1.34537828682045,1,0,2019,6.47514525500323,11.7366042608134,43.3053582956746,38.4828921885087,15490,11,0,6,0,0,100,100,100,100,"We use the EHR in combination with another data analytic system",3,100,NA,43.08,56.26,81.66,81.36,88.93,61.42,96.83,253,3685,3899,9216,6769,3520,7989,388,5,2.39789527279837,9.64794993341091,0.40025823111685,1.46546158812137,2.74370561652679,90.5551969012266,0.277598450613299,41.3575129533679,72.3730569948187,0.109748224661072,0.012911555842479,34.9451258876695,102,0,3,101,2871,2871,2096,99.0196078431373,73.0059212817833,"16-1133983",1647396,13,1215253,0.093,14334734,0.038,0.451,0,0,0.536,0,0.013,12687338,0.078,0.702,0.013,0.037,0.006,0,0.242,13119481,1057278.17,86502,0,14263261.17,7.1,7.1,6.7,7500948,0,1303755,9963685,0.385,23,11667801,NA,NA,0,11667801,2683594.23,8906511.276,0.853947114799095,72.7914285714286,819.06636539703,0.621673049384955,0.064749993446427,0.0877750396038275,0.0334782608695652,4.91426062265142
"30","H80CS00065",2,1.34537828682045,1,0,2020,4.1731801807925,11.6495616121797,40.6511248555699,39.9102834228234,14713,11,0,6,0,0,NA,NA,100,NA,"We use the EHR in combination with another data analytic system",3,100,NA,54.44,52.31,76.53,75.45,89.23,62.84,87.84,259,3680,3681,8606,7002,3480,8142,388,5,2.39789527279837,9.59648673569795,0.423728813559322,1.54022060801722,3.08044121603444,90.3551251008878,0.316115146623621,40.3837021559502,71.9536518187862,0.295937584073177,0.107613666935701,33.5351089588378,154,NA,NA,152,3028,3028,2054,98.7012987012987,67.8335535006605,"16-1133983",2667147,20.8,2201671,0.166,15486677,0.08,0.397,0,0.001,0.283,0.305,0.014,12819530,0.01,0.708,0.007,0.038,0.006,0,0.241,13285006,1068294.17,90519,527163,14970982.17,9.8,9.8,8.6,10504479,0,1529108,10490846,0.41,24.9,13869472,NA,NA,0,13869472,3453498.528,9076227.24,0.756398369022267,71.2342857142857,871.306327737375,0.61575232548584,0.0977459010843913,0.118411282539276,0.0301606425702811,5.18537938608496
"31","H80CS00072",1,0.386773174809586,1,0,2015,6.88628696169875,14.2885493153403,17.0867235562612,61.7384401666997,5039,2,0,8,0,0,100,100,0,0,"We use the EHR in combination with another data analytic system",3,100,NA,80,35.71,98.57,72.86,98.57,32.86,82.86,93,1150,1250,2425,2462,905,3591,92,2,0.693147180559945,8.5249629286806,2.50049613018456,40.6628299265727,0.515975391942846,45.3264536614408,1.17086723556261,81.016825164594,88.1492318946598,0,0.377058940265926,39.869021631276,23,0,3,20,696,70,45,86.9565217391304,64.2857142857143,"25-1549863",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.6328571428571,NA,NA,NA,NA,NA,NA
"32","H80CS00072",1,0.386773174809586,1,0,2016,5.22707797772065,13.6246786632391,17.0522707797772,64.0959725792631,4668,2,0,8,0,0,100,100,0,0,"We use the EHR in combination with another data analytic system",3,100,NA,62.86,42.86,22.86,98.57,98.57,41.43,84.29,117,1418,1402,2900,1084,1165,3206,92,2,0.693147180559945,8.44848599340645,1.00685518423308,38.9460154241645,2.78491859468723,42.2022279348758,1.2853470437018,82.8715365239295,89.7145256087322,0,1.17823479005998,36.9965724078835,8,0,1,7,821,70,35,87.5,50,"25-1549863",76812,12.9,-9066,-0.013,673316,0.01,0.266,0,0,0.733,0,0.001,596504,0.052,0.26,0.222,0.258,0.197,0,0.063,682382,49708.67,57315,0,789405.67,0.7,0.7,-19.9,37053,0,0,3131045,0.611,169.9,-987295,0,0,0,-987295,-1677414.205,155091.04,-3.1713368344821,64.4914285714286,127.785775492716,-0.311636508719112,-0.00286165390085786,0.0242454621037607,-0.00411418481459682,-1.89505487763222
"33","H80CS00072",1,0.386773174809586,1,0,2017,5.09982638888889,13.3463541666667,18.5980902777778,62.9557291666667,4608,2,0,8,0,0,100,100,0,0,"We use the EHR in combination with another data analytic system",3,100,NA,38.82,40.28,59.7,99.44,99.57,56.78,93.38,85,961,1067,2151,1390,819,1964,52,2,0.693147180559945,8.43554920237573,2.75607638888889,42.0138888888889,2.34375,40.8203125,3.125,37.6573741007194,83.4757194244604,NA,1.67100694444444,37.2178819444444,23,0,7,16,805,805,533,69.5652173913043,66.2111801242236,"25-1549863",73264,12.4,-11006,-0.016,663504,-0.015,0.252,0,0,0.744,0,0.003,590240,-0.011,0.245,0.181,0.269,0.195,0,0.111,674510,49186.67,50244,0,773940.67,0.2,0.2,-20.3,10804,0,0,3156275,0.632,172.6,-998301,0,0,0,-998301,-1723067.526,144608.8,-3.16164663763735,69.71,128.090277777778,-0.31521190346057,-0.00347512644932444,0.0231329878414779,-0.00420625724217845,-1.9280818907357
"34","H80CS00072",1,0.386773174809586,1,0,2018,5.06612867070164,13.7637301053575,17.1037883882538,64.0663528356871,4461,2,0,8,0,0,100,100,0,100,"We use the EHR in combination with another data analytic system",3,100,NA,27.27,37.26,71.88,98.77,96.43,54.37,89.15,88,942,960,2113,1680,789,1834,92,2,0.693147180559945,8.40312823512826,2.46581483972204,40.8876933422999,3.11589329746694,38.7581259807218,3.29522528581036,83.5238735709482,91.2799820668012,0,0.336247478143914,36.5164761264291,16,0,1,15,793,793,461,93.75,58.1336696090794,"25-1549863",138224,24.2,53864,0.082,710273,0.07,0.244,0,0,0.744,0,0.011,572049,-0.031,0.211,0.169,0.31,0.197,0,0.113,656409,47670.75,52781,0,756860.75,1.2,1.2,-19.8,55019,0,0,3206633,0.649,166,-944437,0,0,0,-944437,-1567765.42,120702.339,-3.39528523342478,67.8757142857143,128.233355749832,-0.28955786822138,0.0165143307747117,0.0423785247475819,-0.00397590361445783,-1.56505390969812
"35","H80CS00072",1,0.386773174809586,1,0,2019,6.79279689993162,14.4289947572373,16.5944837018464,62.1837246409847,4387,2,0,8,0,0,100,100,100,0,"We use the EHR in combination with another data analytic system",3,100,NA,25.32,38.95,78.6,99.18,96.99,44.01,89.85,79,950,869,2075,1696,784,1784,92,2,0.693147180559945,8.38640090116621,2.57579211306132,40.9163437428767,3.00888990198313,35.9699111009802,2.55299749259175,68.0679990810935,98.162186997473,0,0.319124686573969,34.8985639389104,23,1,6,16,781,781,494,69.5652173913043,63.2522407170295,"25-1549863",127335,21.7,40127,0.06,713615,0.005,0.256,0,0,0.739,0,0.004,586280,0.025,0.225,0.167,0.277,0.188,0,0.143,673488,48856.67,55435,0,777779.67,0.3,0.3,-18.5,14775,0,0,3232048,0.671,165.7,-904310,NA,NA,0,-904310,-1498441.67,131913,-3.57404872223021,67.5571428571428,133.64030088899,-0.278521496244175,0.0123588504824562,0.0392183374332386,-0.00396499698249849,-1.52742718206924
"36","H80CS00072",1,0.386773174809586,1,0,2020,1.53649167733675,17.5736235595391,13.4763124199744,60.6594110115237,3124,2,0,8,0,0,NA,NA,100,NA,"We use the EHR in combination with another data analytic system",3,100,NA,28.13,34.01,69.26,93.51,92.34,41.19,75.99,64,691,553,1433,1045,658,1241,92,2,0.693147180559945,8.04686951095958,2.68732216250395,42.4280746127095,2.65570660765096,41.3215301928549,2.87701549162188,75.9338313767343,92.6360725720384,0,1.26462219411951,32.9434081568132,NA,0,NA,NA,684,684,320,NA,46.7836257309941,"25-1549863",157968,27.4,69223,0.104,733631,0.028,0.266,0,0,0.726,0,0.008,575663,-0.018,0.215,0.199,0.286,0.17,0,0.13,664408,47971.92,59318,0,771697.92,1.3,1.3,-17.4,61784,0,0,3287380,0.686,158.3,-835087,NA,NA,0,-835087,-1321942.721,123767.545,-3.93657187813964,62.0614285714286,184.271126760563,-0.249341925328231,0.0206687400198975,0.0471663973457257,-0.00368288060644346,-1.25521177216182
"37","H80CS00073",1,0.276758258109315,1,0,2015,47.1675487925901,10.2547138604036,14.8693350975852,27.7084022494211,24184,15,0,9,0,100,100,100,100,100,"We use the EHR to extract automated reports",2,100,2015,24.29,43.53,35.58,24.62,67.86,59.23,48.83,262,8141,3381,17337,16530,7332,17077,591,8,2.70805020110221,10.0934465364593,1.63331128018525,59.084518690043,13.8728084684089,20.7533906715184,11.9211048627192,77.6796683046683,95.8691646191646,0.707079060535892,4.39546807806814,18.1276877274231,87,0,2,86,6033,6033,3381,98.8505747126437,56.0417702635505,"54-1083954",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.42,NA,NA,NA,NA,NA,NA
"38","H80CS00073",1,0.276758258109315,1,0,2016,41.6518574934417,10.6033680291106,27.4096640433274,20.3351104341203,23634,17,0,9,0,0,100,100,100,100,"We use the EHR to extract automated reports",2,100,2015,15.87,37.69,82.3,77.12,93.32,37.02,66.56,189,7954,2870,15387,11730,6616,15800,644,8,2.83321334405622,10.070441632199,1.43014301430143,59.8713717525599,13.971397139714,20.5551324363206,11.6019294237116,81.3782658084059,96.8572510412722,0.676990776000677,5.28475924515528,19.4127105018194,44,0,1,43,8573,8573,4429,97.7272727272727,51.6621952642016,"54-1083954",1192887,9.3,912179,0.07,13784454,0.148,0.381,0,0,0.561,0.058,0,12803264,0.11,0.674,0.099,0.089,0,0,0.138,13083972,1066938.67,0,587969,14738879.67,3.8,4.3,4.9,4027518,523547,2939595,5336921,0.768,27.8,6418509,0,0,0,6418509,1784345.502,8629399.936,0.831489213460634,58.5542857142857,541.730726918846,0.500367840203075,0.0711107573594741,0.0764906493281937,0.0259712230215827,4.05552104838218
"39","H80CS00073",1,0.276758258109315,1,0,2017,37.1899730315222,7.39201556213803,26.5617401299792,28.8562712763606,22619,17,0,9,0,0,100,100,100,100,"We use the EHR to extract automated reports",2,100,2015,43.61,42.3,61.16,21.97,71.33,38.01,55.48,227,9057,3594,17687,11670,7891,17733,644,8,2.83321334405622,10.026545540028,1.24673946681993,60.1308634333967,13.8556081170697,20.0893054511694,12.3612891816614,83.1916643816836,97.2580202906499,1.6711614129714,5.59264335293337,20.4429904062956,43,1,1,41,8621,8621,3994,95.3488372093023,46.328732165642,"54-1083954",2564220,18.9,2295025,0.166,16086369,0.167,0.441,0,0.001,0.494,0.064,0,13570609,0.06,0.727,0.074,0.072,0,0,0.127,13839804,1130884.08,0,0,14970688.08,3.7,4.5,6.8,4232495,832278,4440080,5440071,0.803,19.2,8713534,0,0,0,8713534,1672998.528,9865832.743,0.624324298269795,47.6942857142857,599.965029400062,0.583043045250682,0.153565518299056,0.168335416091778,0.0420833333333333,5.50078746263614
"40","H80CS00073",1,0.276758258109315,1,0,2018,35.7139531635551,8.1428371898133,30.7090646678151,25.4341449788165,21479,17,0,9,0,0,100,100,100,100,"We use the EHR to extract automated reports",2,100,2015,52.86,40.05,61.54,24.42,72.9,34.46,52.23,229,8102,3736,16439,10040,7527,16280,642,8,2.83321334405622,9.97483099260426,1.27566460263513,59.3323711532194,16.1599702034545,19.1163461986126,13.9298850039574,83.4030140982013,96.7525522605737,1.96936542669584,6.25261883700358,22.5336375064016,53,1,4,48,7746,7746,3956,90.5660377358491,51.0715207849213,"54-1083954",696736,5,479493,0.034,14618988,-0.091,0.356,0,0,0.573,0.071,0,13876712,0.023,0.67,0.129,0.074,0,0,0.127,14093955,1156392.67,0,2173248,17423595.67,3.9,4.6,5.3,4507260,786738,2612495,7596704,0.602,16.9,9193027,0,0,0,9193027,1553621.563,9297397.04,0.826355018863754,48.3514285714286,646.059499976721,0.592976210003653,0.030928652973964,0.0478788987845539,0.0491715976331361,4.36412772366608
"41","H80CS00073",1,0.276758258109315,1,0,2019,31.2323015330534,7.27956254272044,35.5580509715848,25.9300849526413,20482,19,0,9,0,0,100,100,100,100,"We use the EHR to extract automated reports",2,100,2015,48.57,35.71,40.25,26.62,71,38.83,59.94,243,7152,3307,15908,10542,7459,17342,711,8,2.94443897916644,9.92730173063538,1.27917195586369,57.2307391856264,18.5528756957328,18.3966409530319,15.9750024411679,80.9800554748382,95.1525558050456,2.69993164730007,6.38609510789962,21.3211600429646,64,0,1,63,7277,7277,3535,98.4375,48.5777105950254,"54-1083954",1008357,6.9,704894,0.047,15489887,0.06,0.39,0,0.003,0.544,0.061,0.003,14551043,0.049,0.62,0.156,0.096,0,0,0.128,14854506,1212586.92,0,1801566,17868658.92,2.4,3.5,4.4,2882956,1403499,2285650,9308473,0.514,11.6,9897921,NA,NA,0,9897921,1148158.836,9021646.66,0.940447291911099,45.8457142857143,710.430768479641,0.623272087451729,0.0443871753282532,0.0591190068774575,0.0762068965517241,4.71066405284927
"42","H80CS00073",1,0.276758258109315,1,0,2020,26.6982710540993,8.46625766871166,19.765755716676,40.0836586726157,17930,16,0,9,0,0,NA,NA,100,NA,"We use the EHR but only to access individual patient charts",1,0,2015,61.75,42.54,47.02,22.8,73.39,52.4,60.19,183,6542,2414,14560,9310,6851,15685,641,8,2.77258872223978,9.79423056659918,1.28297695084699,55.1735628991947,20.3721188558734,18.5837267425715,17.5451263537906,77.3863883452925,93.723273175328,3.52679811163566,5.44293251874479,17.8283810052763,49,0,NA,47,7327,7327,3582,95.9183673469388,48.8876757199399,"54-1083954",680527,4.7,313743,0.021,15189816,-0.019,0.37,0,0.002,0.591,0.039,-0.003,14527057,-0.002,0.662,0.102,0.129,0,0,0.107,14893841,1210588.08,0,0,16104429.08,2.9,4.1,4.9,3505711,1412541,2364818,9368441,0.548,12.1,10211664,NA,NA,0,10211664,1235611.344,9616911.734,0.917425504795301,51.4414285714286,810.209537088678,0.613257499574663,0.0188417135237757,0.0398017333081664,0.0726446280991736,4.42813769063231
"43","H80CS00074",1,0.343486973947896,1,0,2015,15.6040459143084,10.4670985339243,9.9102170701216,64.0186384816456,8799,1,0,10,0,0,100,100,0,100,"We use the EHR in combination with another data analytic system",3,100,NA,88.33,72.86,61.45,65.71,80.99,55.71,51.43,180,2013,2075,4393,3809,1437,4884,48,1,0,9.08239335764556,9.17149676099557,11.6376861006933,27.8895329014661,45.4938061143312,12.3536765541539,68.9495855415138,75.5537437151787,0,0.761450164791454,37.4247073531083,285,10,9,269,1152,1152,780,94.3859649122807,67.7083333333333,"23-2024511",320189,9.5,184883,0.053,3681230,0.083,0.62,0,0,0.326,0.001,0.052,3361137,0.004,0.836,0.008,0.01,0.001,0,0.145,3496443,280094.75,60636,0,3837173.75,0.7,0.7,2.5,191711,0,1132339,3080123,0.763,34.5,1308557,30903,5942,36845,1345402,464163.69,2809910.532,2.28937001728851,68.0685714285714,381.990794408455,0.305483458528991,0.0419790503234092,0.0726794792121018,0.0189855072463768,2.64916407491851
"44","H80CS00074",1,0.343486973947896,1,0,2016,12.5853459696321,11.0669520024457,13.0541118923876,63.2935901355345,9813,1,0,10,0,0,100,100,100,100,"We use the EHR in combination with another data analytic system",3,100,NA,71.43,68.57,58.27,61.43,90,57.14,52.86,231,2185,2557,4764,4265,1907,4484,48,1,0,9.19146331620649,10.0988484663202,12.1573423010292,35.0147763171303,39.8145317436054,13.3292571079181,70.2292854543249,76.173723159044,0.468765922755528,0.83562621012942,36.1561194334047,255,1,9,249,1275,70,48,97.6470588235294,68.5714285714286,"23-2024511",812600,21.8,687700,0.179,4538247,0.233,0.566,0,0,0.395,0.001,0.038,3725689,0.108,0.839,0.015,0.007,0.001,0,0.138,3850589,310474.08,11766,0,4172829.08,3.5,3.5,4.8,1098556,0,810497,3091054,0.8,19.5,1996257,30903,5942,36845,2033102,396454.89,3125853.071,1.52036346430233,65.6714285714286,379.668704779374,0.406611698509652,0.137537056706986,0.162508122326182,0.0412820512820513,4.25114428296619
"45","H80CS00074",1,0.343486973947896,1,0,2017,11.7669495565939,11.3187756269667,14.370172594641,62.5441022217984,10487,3,0,10,0,0,100,100,100,100,"We use the EHR in combination with another data analytic system",3,100,NA,70,64.29,71.43,64.29,87.14,61.43,57.14,267,2399,2409,4981,3782,1714,5065,93,1,1.09861228866811,9.25789167383441,10.6989606179079,11.4141317822065,36.693048536283,38.7336702584152,14.2557452083532,68.8636097103319,75.4075290254486,0.381424620959283,1.26823686468962,38.6669209497473,258,4,7,248,1663,1663,1031,96.1240310077519,61.9963920625376,"23-2024511",356503,8.4,256422,0.059,4670162,0.029,0.6,0,0.003,0.364,0.003,0.03,4236820,0.137,0.8,0.004,0.011,0,0,0.185,4336901,353068.33,120923,0,4810892.33,0.9,2.4,4.7,330132,500215,1231163,3178856,0.81,11.3,2252679,105903,5942,111845,2364524,267191.212,3389456,1.34439574307556,67.96,404.006865643177,0.451213522108952,0.0489320784082639,0.0826930790711947,0.0784955752212389,3.75759712598639
"46","H80CS00074",1,0.343486973947896,1,0,2018,13.8269011989149,11.0527697558414,14.7107727312505,60.4095563139932,11427,3,0,10,0,0,100,100,100,100,"We use the EHR to extract automated reports",2,100,NA,20.9,32.73,58.96,42.75,89.17,34.98,29.22,268,2606,2454,5127,3944,1884,5338,93,1,1.09861228866811,9.34373425514671,10.6327119978997,11.2540474315218,36.5275225343485,38.277763192439,15.1745865056445,68.7445980985307,75.3133102852204,0.35879933490855,1.01513958169248,38.7153233569616,230,1,14,218,1839,1839,1093,94.7826086956522,59.4344752582926,"23-2024511",442279,8.7,336772,0.065,5511387,0.18,0.62,0,0.003,0.321,0.002,0.053,5068620,0.196,0.813,0.007,0.011,0,0,0.168,5174127,422385,0,0,5596512,0.6,1.8,4.9,240855,510940,1719931,3219009,0.832,10.3,2589451,105903,5942,111845,2701296,278233.488,4120788.06,1.19165356184587,44.1014285714286,443.56524022053,0.474683147256022,0.0591789988463705,0.0778048881207788,0.0870873786407767,3.92113557798312
"47","H80CS00074",1,0.343486973947896,1,0,2019,16.3191827848949,10.5668592480951,15.8670350833124,57.2469228836976,11943,3,0,10,0,0,100,100,100,100,"We use the EHR to extract automated reports",2,100,NA,44.26,33.99,52.28,43.21,87.56,35.22,60.96,244,2695,2626,5371,3922,1871,5527,93,1,1.09861228866811,9.38790061166843,11.3790504898267,12.325211420916,41.0365904714058,31.9266515950766,15.2055597421083,68.7892752408881,74.9790532048597,0.393535962488487,0.845683664071004,41.5808423344218,237,5,17,212,1994,1994,1330,89.4514767932489,66.7001003009027,"23-2024511",447771,8.1,332096,0.059,5970374,0.083,0.62,0,0.003,0.313,0.001,0.062,5525730,0.09,0.807,0.008,0.011,0.001,0,0.173,5641405,460477.5,0,0,6101882.5,0.9,2,5.2,417074,522168,1828521,3306048,0.845,7.5,2921547,105903,5942,111845,3033392,227504.4,4459264.11,1.08988485497423,51.0685714285714,462.675207234363,0.499421532872854,0.054676709565049,0.0732067560218782,0.123333333333333,4.075900729295
"48","H80CS00074",1,0.343486973947896,1,0,2020,13.223352423284,8.19728181895888,13.4284981622361,61.8001538593042,11699,3,0,10,0,0,NA,NA,100,NA,"We use the EHR to extract automated reports",2,100,NA,36.12,36.44,77.39,59.3,76.86,64.38,74.37,418,1902,2561,4590,3898,1081,4838,93,1,1.09861228866811,9.3672586470476,10.8893230272658,12.3163169965175,40.1681814320904,31.7506158158498,13.811263059543,69.1855583543241,75.2938706968934,0.28879639853903,0.68801494946063,50.3949715450607,224,NA,17,207,2000,2000,1351,92.4107142857143,67.55,"23-2024511",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.6942857142857,NA,NA,NA,NA,NA,NA
"49","H80CS00081",1,0.564305523457361,1,0,2015,34.7998022738507,11.6782006920415,13.6122095897182,39.9097874443895,32368,13,0,11,0,0,100,100,100,100,"We use the EHR to extract automated reports",2,100,NA,66.9,24.02,54.11,43.93,56.5,21.97,20.57,284,8332,6060,20037,17396,7559,21481,497,11,2.56494935746154,10.3849255594075,0.605536332179931,22.7230598121602,12.1725160652496,61.9593425605536,2.76507661888285,69.9679087181316,79.5016937065431,3.29955511616411,4.42721206129511,36.3877904102818,60,0,3,57,5601,5601,3082,95,55.0258882342439,"59-1792958",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.1428571428571,NA,NA,NA,NA,NA,NA
"50","H80CS00081",1,0.564305523457361,1,0,2016,29.5798461408403,11.4295375771409,15.4929974356807,43.4976188463381,35487,12,0,11,0,0,100,100,100,100,"We use the EHR to extract automated reports",2,100,NA,65.44,25.5,52.47,60.47,69.71,18.81,69.85,327,9568,6562,22319,16027,8586,19546,488,11,2.484906649788,10.4769217112138,0.774931665116803,21.5233747569533,12.7877814410911,62.5102150083129,2.775664327782,74.9758669339868,92.154897156011,3.17862879364274,3.86056865894553,34.1928029982811,69,3,4,64,7785,7785,4312,92.7536231884058,55.38856775851,"59-1792958",1251314,5.6,659871,0.029,23763700,0.078,0.704,0,0.001,0.296,0,0,22512386,0.136,0.761,0.008,0.035,0.004,0,0.192,23103829,1876032.17,166588,0,25146449.17,2.1,2.1,2.4,3856530,57970,2181432,11887378,0.419,27.9,9655554,0,0,0,9655554,2693899.566,17131925.746,1.23114406485635,51.75,634.384027953899,0.536917508512059,0.0366935230499836,0.0695819623862348,0.02584229390681,4.1365249368197
